Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.80859,116.97817,0.0,0.0,0.0,3.179,0.0,0,0,126,60.47812,0.018,0.3575,8.832,0.0,140.4029524826176
