Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.91475,226.16336,0.0,0.0,-1.0,2.64,0.0,0,0,182,47.89137,0.00568,0.0,3.941,0.0,0.0
