Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.88712,270.13433,0.0,0.0,-1.0,2.383,0.0,0,0,175,57.09027,0.00852,0.0,4.042,0.0,0.0
