Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,1.25961,265.14413,0.15385,0.056,-1.0,1.956,0.0,0,0,139,58.47649,0.01443,0.0,2.141,0.0
