Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.98236,145.05714,0.0,0.0,0.0,3.536,0.0,0,0,127,37.38359,0.0038,3.6737,2.628,0.0,31.824940415001485
