Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.82865,50.58757,0.0,0.0,0.2,5.817,0.0,0,0,122,21.62142,0.0033,3.5379,8.456,0.0,86.26329676227303
