Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.87763,98.62487,0.0,0.0,-1.0,3.046,0.0,0,0,164,44.17951,0.05037,0.3604,12.711,0.0,130.85838964929818
