Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.84732,176.02493,0.0,0.0,0.0,2.573,0.0,0,0,147,44.58207,0.00656,5.0671,1.003,0.0,59.57077826125234
