Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.95129,322.03661,0.0,0.0,-1.0,2.271,0.0,0,0,126,87.55297,0.01443,0.0,2.246,0.0
