Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,1.03713,76.96857,0.0,0.18707,0.0,3.227,0.0,0,0,167,60.39341,0.008,0.0,4.877,0.0,54.212648654106175
