Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.92606,166.49069,0.0,0.01186,0.875,3.939,0.0,0,0,137,45.39036,0.00334,0.0,1.756,0.0
