Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.92561,176.11711,0.0,0.0,0.25,3.119,0.0,0,0,123,69.57184,0.00184,1.2505,3.973,0.0,150.17879822764814
