Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.75033,29.54024,0.0,0.0,0.0625,1.996,0.0,0,0,44,6.439,0.0033,0.0,1.459,0.0
