Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.89975,105.60289,0.0,0.0,0.375,3.454,0.0,0,0,146,45.6058,0.0184,0.0,12.551,0.0
