Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.64401,70.95607,0.0,0.0,5.73797,5.133,0.0,0,0,137,117.09125,0.0015,0.3096,2.786,0.0
