Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.78551,218.19084,0.0,0.0,-1.0,2.582,0.0,0,0,187,44.30807,0.00657,0.0,3.96,0.0
