Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,1.04336,184.50025,0.0,0.0,1.3125,2.688,0.0,0,0,125,73.50452,0.02668,0.3684,4.715,0.0
