Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.88182,150.8915,0.0,0.0,0.0,1.725,0.0,0,0,196,30.85019,0.00626,0.0,2.171,0.0
