Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.86084,207.22958,0.0,0.0,-1.0,2.512,0.0,0,0,190,42.20513,0.00671,0.0,4.874,0.0
