Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.83637,62.34415,0.0,0.0,0.4,6.14,0.0,0,0,135,43.75999,0.0035,5.5639,45.964,0.0
