Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.80716,56.0689,0.0,0.01411,1.25,4.05,0.0,0,0,175,36.62453,0.00131,0.0,1.761,0.0
