Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.53105,50.58723,0.0,0.0,0.66667,4.83,0.0,0,0,123,63.18965,0.0005,1.5096,1.224,0.0
