Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.66391,67.1993,0.01245,0.0,1.0,3.369,0.0,0,0,102,39.23818,0.0064,3.1947,50.475,0.0
