Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,1.06104,27.85572,0.0,0.0,0.33333,1.624,0.0,0,0,136,25.99866,0.0121,0.0,12.708,0.0
