Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.76125,66.96313,0.0,0.0,0.875,3.082,0.0,0,0,129,60.32318,0.00371,0.0,88.937,0.0
