Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.63596,42.22764,0.0,0.0,0.25,2.08,0.0,0,0,125,47.37424,0.00882,0.3158,1.607,0.0
