Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.89614,180.02507,0.0,0.0,0.5,2.389,0.0,0,0,128,66.23749,0.01629,0.0,4.714,0.0
