Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.90562,44.08075,0.03273,0.20447,0.0,1.615,0.0,0,0,219,9.85769,0.00896,0.0,2.094,0.0
