Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,1.07094,297.29578,0.0,0.0,-1.0,0.0,0.0,0,0,194,58.09063,0.01111,0.0,0.0,0.0
