Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.85959,87.93929,0.0,0.0,0.0,2.215,0.0,0,0,140,46.09641,0.0043,1.5333,2.397,0.0
