Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.80638,79.88785,0.0,0.03472,0.33333,3.184,0.0,0,0,135,44.86682,0.02134,0.0,1.984,0.0
