Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.86249,136.7053,0.0,0.0,2.0,2.954,0.0,0,0,121,69.49689,0.02189,0.4516,12.329,0.0
