Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.89885,242.88961,0.0,0.0,-1.0,2.55,0.0,0,0,179,51.16114,0.00716,0.0,3.834,0.0
