Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.54608,288.01928,0.0,0.0,-1.0,0.0,0.0,0,0,201,51.94571,0.0,52.8338,0.0,0.0
