Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.79741,230.08257,0.0,0.0,0.0,2.764,0.0,0,0,182,49.98805,0.00656,0.0,5.468,0.0
