Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.84591,96.04527,0.0,0.0,0.86667,2.878,0.0,0,0,129,52.62083,0.01259,0.4687,4.403,0.0
