Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.8898,144.27832,0.0,0.0,0.0,2.417,0.0,0,0,128,45.19609,0.04558,25.0353,9.669,0.0
