Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.61377,42.63572,0.0,0.0,0.0,6.227,0.0,0,0,145,33.8112,0.00826,0.0,1.459,0.0
