Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.99918,124.9444,0.0,0.01683,0.22222,2.353,0.0,0,0,125,46.96994,0.0098,0.0,6.672,0.0
