Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.29723,7.82,0.0,0.00687,0.0,3.098,0.0,0,0,206,6.03833,0.01982,0.0,27.14,0.0
