Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering
0,0.86711,251.30603,0.0,0.0,-1.0,2.548,0.0,0,0,181,53.7936,0.01389,0.0,8.017,0.0
