Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.66785,32.09191,0.0,0.0,0.0,3.724,0.0,0,0,173,26.80852,0.00286,0.0,8.945,0.0,139.13865276404061
