Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.90217,147.04299,0.0,0.0,0.0,2.404,0.0,0,0,138,39.05321,0.07523,24.6425,10.067,0.0,14.32118421334824
