Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.9736,146.79333,0.0,0.0,-1.0,1.579,0.0,0,0,196,36.90326,0.0112,18.411,1.76,0.0,0.0
