Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.73256,130.62806,0.0,0.0,4.08547,3.92,0.0,0,0,125,67.39749,0.00303,0.0,7.423,0.0,54.380231489762004
