Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.81696,223.69581,0.0,0.0,-1.0,2.575,0.0,0,0,188,45.48063,0.00595,0.0,5.596,0.0,0.0
