Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.89784,116.86554,0.0,0.0,1.9375,3.037,0.0,0,0,141,38.06446,0.00344,0.0,6.092,0.0,162.67738293210678
