Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.81608,223.46279,0.0,0.0,0.0,2.622,0.0,0,0,181,46.34504,0.00793,0.0,4.639,0.0,0.0
