Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.71194,68.04368,0.0,0.0,4.87701,4.189,0.0,0,0,134,115.84846,0.00111,0.3087,3.762,0.0,0.0
