Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.9081,123.86792,0.0,0.0,1.0,1.806,0.0,0,0,135,36.50534,0.06249,0.3424,646.709,0.0,155.86660484108194
