Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,1.10168,159.6803,0.0,0.0,0.68571,2.735,0.0,0,0,152,37.82402,0.00869,0.0,2.559,0.0,44.829261168017
