Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.82005,86.15766,0.0,0.0,0.0,3.147,0.0,0,0,130,67.49136,0.00545,0.338,1.99,0.0,0.0
