Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.92312,50.91976,0.00727,0.18213,1.125,1.702,0.0,0,0,189,12.24806,0.0091,0.0,2.071,0.0,0.0
