Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.9432,130.30365,0.0,0.0,0.0,3.164,0.0,0,0,128,50.29829,0.00373,3.2478,3.032,0.0,19.683980450180606
