Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.80284,64.70309,0.0,0.0,0.0,2.45,0.0,0,0,152,33.27052,0.00222,0.3295,4.821,0.0,92.85478936082411
