Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.52049,60.55916,0.0,0.0,0.26667,6.666,0.0,0,0,138,63.16204,0.00018,2.1024,3.577,0.0,155.87729718137314
