Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.90832,102.14245,0.0,0.0,1.25,3.259,0.0,0,0,125,61.76105,0.01835,0.385,16.084,0.0,165.5749849673053
