Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.66932,53.6129,0.0,0.0,0.22222,2.744,0.0,0,0,147,39.85989,0.01418,0.3167,15.689,0.0,187.3490482272385
