Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.87905,235.73986,0.0,0.0,-1.0,2.569,0.0,0,0,185,48.26533,0.01531,0.0,3.18,0.0,0.0
