Frame,Blockiness,SA,Letterbox,Pillarbox,Blockloss,Blur,TA,Blackout,Freezing,Exposure(bri),Contrast,Interlace,Noise,Slice,Flickering,Colourfulness
0,0.42949,31.59219,0.0,0.0,0.0,3.295,0.0,0,0,177,46.19295,0.00381,0.0,2.432,0.0,159.79914223510147
